030262040262001; 90.2; 90.2; 99.4; 93.7; 93.7;102.9;     ;     ; 67.9; 70.4;     ;     ; 67.9; 66.3;     ;     ; 83.8; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
040041000260001;     ; 97.9; 99.4;     ;103.8;102.9; 59.0;     ; 61.4; 70.4; 56.9;     ; 58.2; 66.3; 85.9;     ; 85.7; 87.4; 74.2; 71.8;100.0; 90.8; 88.8; 85.0;N;N;N;N;
040041000260002;     ; 97.9; 99.4;     ;103.8;102.9; 63.5;     ; 61.4; 70.4; 59.3;     ; 58.2; 66.3; 85.4;     ; 85.7; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
040041000261002; 98.6; 97.9; 99.4; 99.9;103.8;102.9;     ;     ; 61.4; 70.4;     ;     ; 58.2; 66.3;     ;     ; 85.7; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
040041000261003; 97.0; 97.9; 99.4;101.8;103.8;102.9;     ;     ; 61.4; 70.4;     ;     ; 58.2; 66.3;     ;     ; 85.7; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
040041000262003;103.6; 97.9; 99.4;115.4;103.8;102.9;     ;     ; 61.4; 70.4;     ;     ; 58.2; 66.3;     ;     ; 85.7; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
040041000262005; 97.6; 97.9; 99.4;111.2;103.8;102.9;     ;     ; 61.4; 70.4;     ;     ; 58.2; 66.3;     ;     ; 85.7; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
040041000262007; 97.7; 97.9; 99.4;114.2;103.8;102.9;     ;     ; 61.4; 70.4;     ;     ; 58.2; 66.3;     ;     ; 85.7; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
040041000262008; 94.5; 97.9; 99.4;101.3;103.8;102.9;     ;     ; 61.4; 70.4;     ;     ; 58.2; 66.3;     ;     ; 85.7; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
040041000262009; 95.0; 97.9; 99.4;106.6;103.8;102.9;     ;     ; 61.4; 70.4;     ;     ; 58.2; 66.3;     ;     ; 85.7; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
040041000262010;102.8; 97.9; 99.4;108.7;103.8;102.9;     ;     ; 61.4; 70.4;     ;     ; 58.2; 66.3;     ;     ; 85.7; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
040042000260003;     ;101.1; 99.4;     ; 98.6;102.9; 56.5;     ; 56.5; 70.4; 51.6;     ; 51.6; 66.3; 89.0;     ; 89.0; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
040042000261001;100.7;101.1; 99.4; 96.2; 98.6;102.9;     ;     ; 56.5; 70.4;     ;     ; 51.6; 66.3;     ;     ; 89.0; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
040042000262001; 87.7;101.1; 99.4; 95.7; 98.6;102.9;     ;     ; 56.5; 70.4;     ;     ; 51.6; 66.3;     ;     ; 89.0; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
040042000262002;     ;101.1; 99.4;     ; 98.6;102.9;     ;     ; 56.5; 70.4;     ;     ; 51.6; 66.3;     ;     ; 89.0; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
040042000262004;104.5;101.1; 99.4;114.1; 98.6;102.9;     ;     ; 56.5; 70.4;     ;     ; 51.6; 66.3;     ;     ; 89.0; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
040042000262005;102.0;101.1; 99.4; 97.7; 98.6;102.9;     ;     ; 56.5; 70.4;     ;     ; 51.6; 66.3;     ;     ; 89.0; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
